word,babylm_freq,babylm_log_freq
toddler,307,5.730099782973574
toddlers,157,5.062595033026967
toho,94,4.553876891600541
toilet,3141,8.052614818815567
toiletries,19,2.995732273553991
toilets,290,5.673323267171493
tokens,168,5.1298987149230735
toki,52,3.970291913552122
tolerance,209,5.3471075307174685
toleration,61,4.127134385045092
tomas,143,4.969813299576001
tomasz,37,3.6375861597263857
tomato,1767,7.477604243197589
tomatoes,1145,7.044032897274685
tombs,244,5.501258210544727
tombstones,68,4.23410650459726
tomorrow,14982,9.614671504043145
tompkins,26,3.295836866004329
tonalities,2,1.0986122886681098
tonality,15,2.772588722239781
tonks,8,2.1972245773362196
tonnage,43,3.784189633918261
tonnes,158,5.0689042022202315
tons,994,6.902742737158593
toolbars,3,1.3862943611198906
tooth,1455,7.283448228756631
toothpaste,665,6.501289670540389
topaz,61,4.127134385045092
topics,495,6.206575926724928
topography,66,4.204692619390966
topology,81,4.406719247264253
toponyms,2,1.0986122886681098
toppings,54,4.007333185232471
topsoil,12,2.5649493574615367
toquinho,1,0.6931471805599453
tories,238,5.476463551931511
tornadoes,228,5.43372200355424
torpor,24,3.2188758248682006
torquay,54,4.007333185232471
torrents,126,4.844187086458591
tors,10,2.3978952727983707
torso,164,5.10594547390058
tort,27,3.332204510175204
tortillas,42,3.7612001156935624
tortoises,72,4.290459441148391
tortoiseshell,18,2.9444389791664403
torturers,9,2.302585092994046
tory,482,6.180016653652572
totem,151,5.0238805208462765
touchdowns,100,4.61512051684126
toughness,36,3.6109179126442243
tourette,28,3.367295829986474
tourism,585,6.373319789577012
tourist,794,6.678342114654332
tourists,739,6.606650186198215
tournament,2125,7.661997558901893
tournaments,363,5.8971538676367405
townhouses,12,2.5649493574615367
towns,2756,7.921898411023797
townsfolk,72,4.290459441148391
townships,83,4.430816798843313
townsmen,41,3.7376696182833684
toxicity,88,4.48863636973214
toxicology,34,3.5553480614894135
toxin,205,5.327876168789581
toxins,150,5.017279836814924
trackways,7,2.0794415416798357
traction,142,4.962844630259907
tractor,3651,8.20303024171486
tractors,289,5.66988092298052
tracts,160,5.081404364984463
traders,509,6.234410725718371
tradesman,60,4.110873864173311
tradesmen,78,4.3694478524670215
tradespeople,14,2.70805020110221
tradition,1603,7.38025578842646
tragedies,111,4.718498871295094
trailers,171,5.147494476813453
trainability,3,1.3862943611198906
trainee,130,4.875197323201151
trainees,59,4.0943445622221
trainer,528,6.270988431858299
trainers,294,5.68697535633982
traitor,864,6.762729506931879
traitors,258,5.556828061699537
traits,404,6.003887067106539
tramways,21,3.091042453358316
tranquility,42,3.7612001156935624
tranquilizers,13,2.6390573296152584
tranquillity,82,4.418840607796598
transaction,273,5.6131281063880705
transactions,246,5.5093883366279774
transcendence,6,1.9459101490553132
transcendentalism,3,1.3862943611198906
transcripts,34,3.5553480614894135
transduction,28,3.367295829986474
transepts,6,1.9459101490553132
transference,51,3.9512437185814275
transfiguration,20,3.044522437723423
transformation,292,5.680172609017068
transformations,53,3.9889840465642745
transformer,90,4.51085950651685
transformers,153,5.0369526024136295
transfusion,74,4.31748811353631
transgression,35,3.58351893845611
transistors,52,3.970291913552122
translation,907,6.811244378601294
translations,223,5.4116460518550396
translator,299,5.703782474656201
transmission,599,6.396929655216146
transmissions,79,4.382026634673881
transmitters,40,3.713572066704308
transparency,60,4.110873864173311
transpiration,10,2.3978952727983707
transportation,859,6.756932389247553
transporters,26,3.295836866004329
transposition,21,3.091042453358316
transposons,18,2.9444389791664403
transvestites,6,1.9459101490553132
trappers,103,4.6443908991413725
trappings,79,4.382026634673881
traveler,346,5.849324779946859
travelers,384,5.953243334287785
traveller,452,6.115892125483034
travellers,636,6.456769655572163
travers,211,5.356586274672012
trawlers,44,3.8066624897703196
trays,214,5.3706380281276624
treachery,358,5.883322388488279
treacle,101,4.624972813284271
treasurer,359,5.886104031450156
treasurers,17,2.8903717578961645
treaties,180,5.198497031265826
treatises,23,3.1780538303479458
treatment,2651,7.883069351305753
treatments,269,5.598421958998375
treaty,1371,7.22402480828583
treblinka,32,3.4965075614664802
treehouse,158,5.0689042022202315
trent,718,6.577861357721047
trepidation,56,4.04305126783455
trespassers,11,2.4849066497880004
trestle,56,4.04305126783455
trial,3097,8.038512020976814
trials,775,6.654152520183219
triangles,318,5.765191102784844
triangular,239,5.480638923341991
triangulum,14,2.70805020110221
tribes,1540,7.340186835320115
tribesmen,76,4.343805421853684
tribulation,56,4.04305126783455
tribulations,24,3.2188758248682006
tribunals,43,3.784189633918261
tribunes,29,3.4011973816621555
tributaries,297,5.697093486505405
tributary,349,5.857933154483459
tributes,68,4.23410650459726
triceratops,173,5.159055299214529
trickery,80,4.394449154672439
trickster,74,4.31748811353631
tricycle,382,5.948034989180646
tricycles,19,2.995732273553991
trident,100,4.61512051684126
trier,75,4.330733340286331
triglycerides,18,2.9444389791664403
trigonometry,50,3.9318256327243257
trilobites,8,2.1972245773362196
trimmings,52,3.970291913552122
trinity,435,6.077642243349034
trinkets,94,4.553876891600541
trio,515,6.246106765481563
trios,72,4.290459441148391
triplets,83,4.430816798843313
tripura,79,4.382026634673881
tritium,51,3.9512437185814275
tritons,7,2.0794415416798357
trivia,64,4.174387269895637
trolley,810,6.698268054115413
trolleybuses,14,2.70805020110221
trolleys,83,4.430816798843313
trombone,113,4.736198448394496
trombones,34,3.5553480614894135
trombonist,20,3.044522437723423
trompe,5,1.791759469228055
tron,32,3.4965075614664802
troopers,263,5.575949103146316
tropes,11,2.4849066497880004
trophies,249,5.521460917862246
tropic,81,4.406719247264253
tropics,174,5.1647859739235145
trotskyism,4,1.6094379124341003
troubadour,24,3.2188758248682006
trousers,2881,7.966239776559467
trout,623,6.436150368369428
troutman,4,1.6094379124341003
troyes,34,3.5553480614894135
truces,8,2.1972245773362196
truckers,38,3.6635616461296463
trumpeter,62,4.143134726391533
trumpeters,22,3.1354942159291497
trunk,3268,8.092239406724211
trunks,1002,6.910750787961936
trustees,239,5.480638923341991
trustworthiness,14,2.70805020110221
trusty,213,5.365976015021851
truth,9500,9.15915233520675
truthfulness,45,3.828641396489095
truths,224,5.41610040220442
tsunami,228,5.43372200355424
tsunamis,28,3.367295829986474
tubbs,98,4.59511985013459
tubers,37,3.6375861597263857
tubs,169,5.135798437050262
tuesdays,131,4.882801922586371
tuff,30,3.4339872044851463
tuffs,6,1.9459101490553132
tuition,265,5.583496308781699
tulare,17,2.8903717578961645
tulips,118,4.77912349311153
tundra,84,4.442651256490317
tuner,53,3.9889840465642745
tunic,118,4.77912349311153
tunicates,14,2.70805020110221
tunics,34,3.5553480614894135
turbine,184,5.220355825078324
turbines,126,4.844187086458591
turbo,161,5.087596335232384
turbojet,27,3.332204510175204
turboprop,22,3.1354942159291497
turbulence,72,4.290459441148391
turk,453,6.118097198041348
turkmen,41,3.7376696182833684
turks,491,6.198478716492308
turmeric,29,3.4011973816621555
turnip,206,5.332718793265369
turnips,142,4.962844630259907
turnover,129,4.867534450455582
turnovers,25,3.258096538021482
turntables,20,3.044522437723423
turpentine,50,3.9318256327243257
turrets,74,4.31748811353631
tutorial,86,4.465908118654584
tutorials,23,3.1780538303479458
tutsi,21,3.091042453358316
tvn,8,2.1972245773362196
tvs,75,4.330733340286331
twa,50,3.9318256327243257
tweens,7,2.0794415416798357
twente,91,4.5217885770490405
twenties,212,5.3612921657094255
twentieth,508,6.2324480165505225
twilight,950,6.85751406254539
twisters,19,2.995732273553991
twos,383,5.950642552587727
ty,711,6.568077911411976
tycoons,7,2.0794415416798357
tydeus,4,1.6094379124341003
tylers,15,2.772588722239781
tylor,36,3.6109179126442243
typefaces,47,3.871201010907891
typewriters,41,3.7376696182833684
typhoons,44,3.8066624897703196
typists,14,2.70805020110221
typography,31,3.4657359027997265
typos,26,3.295836866004329
tyrannosaurus,188,5.241747015059643
tyranny,186,5.231108616854587
tyrants,93,4.543294782270004
tyres,262,5.572154032177765
tyrone,224,5.41610040220442
tyrosine,11,2.4849066497880004
tyrrell,76,4.343805421853684
ufos,68,4.23410650459726
ufw,4,1.6094379124341003
ugliness,81,4.406719247264253
uhlans,68,4.23410650459726
ulceration,2,1.0986122886681098
ulm,89,4.499809670330265
ultrasound,69,4.248495242049359
ultraviolet,160,5.081404364984463
umbrellas,170,5.14166355650266
unbelievers,33,3.5263605246161616
uncertainties,17,2.8903717578961645
uncertainty,413,6.025865973825314
uncles,331,5.805134968916488
unconsciousness,84,4.442651256490317
unction,29,3.4011973816621555
undead,44,3.8066624897703196
underage,61,4.127134385045092
undergrowth,201,5.308267697401205
underpants,189,5.247024072160486
underparts,11,2.4849066497880004
undertakings,59,4.0943445622221
underwater,649,6.476972362889683
underwear,661,6.495265555937008
underwings,4,1.6094379124341003
unease,14,2.70805020110221
unemployment,540,6.293419278846481
unfairness,27,3.332204510175204
unfree,6,1.9459101490553132
unhappiness,130,4.875197323201151
unicode,72,4.290459441148391
unicorn,289,5.66988092298052
unicorns,47,3.871201010907891
unification,179,5.19295685089021
uniformity,47,3.871201010907891
unionists,72,4.290459441148391
unions,542,6.297109319933935
uniqueness,20,3.044522437723423
unit,2856,7.957527402230773
unita,15,2.772588722239781
units,2129,7.6638772587034705
unity,449,6.1092475827643655
universality,6,1.9459101490553132
universals,14,2.70805020110221
universities,934,6.840546529288687
univision,49,3.912023005428146
unpopularity,22,3.1354942159291497
unpredictability,9,2.302585092994046
unreliability,8,2.1972245773362196
unwavering,47,3.871201010907891
upanishads,25,3.258096538021482
upbeat,188,5.241747015059643
upholstery,40,3.713572066704308
upperclassmen,5,1.791759469228055
upperparts,10,2.3978952727983707
uprisings,51,3.9512437185814275
upscale,32,3.4965075614664802
urbanisation,8,2.1972245773362196
urbanism,24,3.2188758248682006
urbanist,5,1.791759469228055
urbanization,37,3.6375861597263857
urea,25,3.258096538021482
ureters,5,1.791759469228055
urgency,124,4.8283137373023015
urinalysis,6,1.9459101490553132
urination,37,3.6375861597263857
urine,322,5.777652323222656
urns,51,3.9512437185814275
urology,17,2.8903717578961645
usability,5,1.791759469228055
usages,52,3.970291913552122
usb,189,5.247024072160486
usefulness,143,4.969813299576001
user,896,6.799055862058796
users,975,6.883462586413092
usm,3,1.3862943611198906
usurpation,14,2.70805020110221
usurpers,15,2.772588722239781
usury,21,3.091042453358316
utensils,278,5.631211781821365
uterus,156,5.056245805348308
utilitarianism,29,3.4011973816621555
utilities,108,4.6913478822291435
utility,289,5.66988092298052
utilization,10,2.3978952727983707
utopia,75,4.330733340286331
utterance,1685,7.430114138561801
utterances,2044,7.623153068476902
utterson,12,2.5649493574615367
uzbeks,13,2.6390573296152584
vacancies,112,4.727387818712341
vaccination,87,4.477336814478207
vaccines,122,4.812184355372417
vacuoles,12,2.5649493574615367
vagaries,39,3.6888794541139363
vagrants,38,3.6635616461296463
vagueness,13,2.6390573296152584
vaishyas,3,1.3862943611198906
vajrayana,4,1.6094379124341003
valence,66,4.204692619390966
valenciennes,30,3.4339872044851463
valentines,219,5.393627546352362
valerian,22,3.1354942159291497
valerius,19,2.995732273553991
validation,21,3.091042453358316
validity,60,4.110873864173311
valium,69,4.248495242049359
valleys,516,6.248042874508429
valuables,243,5.497168225293202
valuation,68,4.23410650459726
valves,177,5.181783550292085
vampires,218,5.389071729816501
vandalism,113,4.736198448394496
vandals,66,4.204692619390966
vane,186,5.231108616854587
vanes,18,2.9444389791664403
vanilla,971,6.879355804460439
vanity,356,5.877735781779639
vans,288,5.666426688112432
vapor,262,5.572154032177765
vargas,126,4.844187086458591
variable,451,6.113682179832232
variables,208,5.342334251964811
variants,195,5.278114659230517
variation,330,5.802118375377063
variations,504,6.22455842927536
varieties,376,5.932245187448011
variety,2025,7.613818684808629
varsity,325,5.786897381366708
vasco,117,4.770684624465665
vascular,129,4.867534450455582
vases,155,5.049856007249537
vassal,82,4.418840607796598
vassals,69,4.248495242049359
vat,296,5.6937321388027
vaudeville,82,4.418840607796598
vaudevillian,7,2.0794415416798357
vector,291,5.676753802268282
vectors,98,4.59511985013459
veda,39,3.6888794541139363
vedas,71,4.276666119016055
vedette,21,3.091042453358316
vegetable,1054,6.961296045910167
vegetables,1833,7.51425465281641
vegetarianism,25,3.258096538021482
vegetarians,69,4.248495242049359
vegetation,406,6.008813185442595
veggies,45,3.828641396489095
vehicles,1346,7.205635176410364
velocities,19,2.995732273553991
velvet,759,6.633318433280377
vendetta,66,4.204692619390966
vendor,100,4.61512051684126
vendors,99,4.605170185988092
veneration,75,4.330733340286331
venetian,152,5.030437921392435
venetians,25,3.258096538021482
venison,224,5.41610040220442
venom,296,5.6937321388027
venoms,8,2.1972245773362196
ventilation,119,4.787491742782046
ventrum,1,0.6931471805599453
venturers,4,1.6094379124341003
venues,166,5.117993812416755
venules,2,1.0986122886681098
vera,581,6.366470447731438
veracity,28,3.367295829986474
verandahs,8,2.1972245773362196
verandas,22,3.1354942159291497
verification,56,4.04305126783455
verity,27,3.332204510175204
verizon,38,3.6635616461296463
vermin,113,4.736198448394496
vernacular,62,4.143134726391533
versailles,246,5.5093883366279774
versatility,36,3.6109179126442243
version,4665,8.448057452581375
versions,1306,7.175489713624222
vertebrates,186,5.231108616854587
vesicles,26,3.295836866004329
vespers,22,3.1354942159291497
vessel,3597,8.188133414510478
vessels,1940,7.57095858316901
vestments,27,3.332204510175204
veteran,528,6.270988431858299
veterans,373,5.924255797414532
veterinarian,67,4.219507705176107
veterinarians,19,2.995732273553991
veterinary,102,4.634728988229636
vexin,6,1.9459101490553132
vhf,19,2.995732273553991
viability,41,3.7376696182833684
viaducts,8,2.1972245773362196
vibe,123,4.820281565605037
vibration,150,5.017279836814924
vibrations,171,5.147494476813453
vicar,570,6.3473892096560105
vicars,19,2.995732273553991
viceroys,17,2.8903717578961645
vices,79,4.382026634673881
vickie,36,3.6109179126442243
vicomte,13,2.6390573296152584
victim,2555,7.846198815497425
victims,1696,7.436617265234227
victories,399,5.991464547107982
victors,103,4.6443908991413725
victory,3100,8.03947991910045
videogames,12,2.5649493574615367
videography,6,1.9459101490553132
videos,1057,6.964135612418245
viewer,125,4.836281906951478
viewers,403,6.0014148779611505
viewpoints,27,3.332204510175204
vig,33,3.5263605246161616
vigil,172,5.153291594497779
vigilance,157,5.062595033026967
vigilantes,25,3.258096538021482
vigils,22,3.1354942159291497
vignettes,16,2.833213344056216
vikings,298,5.700443573390687
viktor,179,5.19295685089021
villagers,457,6.126869184114185
villages,1841,7.518607216815252
villains,359,5.886104031450156
villas,119,4.787491742782046
vince,437,6.082218910376446
vinegar,411,6.021023349349527
vines,542,6.297109319933935
vineyards,110,4.709530201312334
vintage,131,4.882801922586371
vintner,13,2.6390573296152584
vintners,1,0.6931471805599453
violation,258,5.556828061699537
violations,133,4.897839799950911
violence,2060,7.630946580890459
violetta,18,2.9444389791664403
violinists,22,3.1354942159291497
violins,127,4.852030263919617
violist,20,3.044522437723423
viols,13,2.6390573296152584
viper,216,5.37989735354046
vipers,109,4.700480365792417
virginity,144,4.976733742420574
virgins,112,4.727387818712341
