word1,word2,freq_w1_w2,freq_w2_w1,pos1,pos2,example_sentence
shapely,sharp,0,1,ADJ,ADV,Your features may be sharp and shapely..
shapely,tall,0,1,ADJ,ADV,"She was tall and shapely, full of vigor, glowing with health, radiant in coloring, yes, beautiful."
shapely,white,0,1,ADJ,ADV,"But there are no soldiers about, only the white and shapely tents all afloat on the deep dark sea."
shapes,silhouettes,1,0,NOUN,NOUN,"Dior was a master at creating shapes and silhouettes; he said ""I have designed flower women""."
shapes,sizes,4,0,NOUN,NOUN,"The gadget that can be bought in a variety of shapes and sizes usually resembles a pen or a regular cigarette, and it works like a vaporizer."
shapes,squiggles,0,1,NOUN,NOUN,Is because they're squiggles and shapes on the page.
shapes,symmetry,2,0,NOUN,NOUN,"Unique terms are used to describe animals without a backbone (invertebrates), because of their wide variety of shapes and symmetry."
share,share,5,0,NOUN,VERB,"Curly-Head followed him with pleased expectancy, and when they opened the package to disclose several pieces of panuchee, it was share and share alike."
share,use,0,1,VERB,NOUN,American non-profit organisation that tries to make creative work available for others to use and share.
shared,unique,2,0,ADJ,ADJ,A close relationship between the hoopoe and the woodhoopoes is also supported by the shared and unique nature of their stapes.
shareware,wares,1,0,NOUN,NOUN,See shareware and wares.
sharp,shiny,2,0,ADJ,ADJ,"Then they laughed and picked him up again, and one of them took something sharp and shiny and cut marks into his upper shell."
sharp,short,0,9,ADJ,ADJ,"“The XO5 must be ready for a six thousand mile non-stop trip by the day after tomorrow,” replied Reikoff, his words short and sharp."
sharp,shrill,1,0,ADJ,ADJ,"Regnar whistled sharp and shrill, the combatants suddenly separated, and each, rising until his flippers showed above the surface, looked on all sides for the source of this sudden interruption."
sharp,slow,1,0,ADJ,ADJ,"A sharp and slow rhythm, right?"
sharp,snappy,2,0,ADJ,ADJ,The voice from operations was sharp and snappy.
sharp,sound,0,1,VERB,ADJ,"But they have a pathetic ending, since no wanderer ever strayed back with all his old wits sound and sharp."
sharp,spiral,0,1,ADJ,ADJ,"The crops are scanty, and the soil is poor and light, growing only a short herbage of a spiral and sharp kind."
sharp,spirited,2,0,ADJ,ADJ,"The practice all around was sharp and spirited, and Frank was greatly encouraged as he saw how well the team took hold."
sharp,steep,1,0,ADJ,ADJ,"There are great high mountains all around Rio, not like the White Mountains look from our house, but right up sharp and steep, as a bare rock."
sharp,stern,1,0,ADJ,ADJ,But the squire's voice rang out sharp and stern.
sharp,straight,1,0,ADJ,ADJ,A chisel is a sharp and straight tool often used with a hammer to shape wood or other surfaces.
sharp,strong,3,1,ADJ,ADJ,"His claws were strong and sharp, that he might walk safely over the smooth ice or grasp and tear the fishes and seals upon which he fed."
sharp,sudden,1,2,ADJ,ADJ,"It was not long before he came to a sudden and sharp fall off the kerb-stone, as he trod upon a bit of orange-peel, and slipped upon it."
sharp,sure,1,0,ADJ,ADJ,The stroke of death fell on him sharp and sure;
sharp,sweet,2,2,ADJ,ADJ,"So listen, everybody dress up sweet and sharp."
sharp,thin,0,1,ADJ,ADJ,"Shell is globular, not presenting short spire, there are 2 to 3 turns, the outer lip is thin and sharp, columellar area is polished and has a broad wall fell."
sharp,tricky,1,0,ADJ,ADJ,"“These Italians are sharp and tricky when it comes to matters of property, I’ve heard.”"
sharp,triggered,0,1,VERB,ADJ,"Unscrew the lid, pull the line - and now it's triggered and sharp."
sharp,true,0,1,ADJ,ADJ,"The wind was dead, the ice was perfect, and their skates were true and sharp."
sharper,sharper,1,0,ADJ,ADJ,As we get sharper and sharper we go clockwise round the circle.
sharper,third,0,1,ADJ,ADJ,A third and sharper call from Trask brought the collie to heel.
sharper,younger,0,1,ADJ,ADJ,"""Your eyes are younger and sharper than mine."
sharpers,swindlers,0,5,NOUN,NOUN,"He had visited the merchants in England with whom his father had been concerned in business, and he found as he expected, that he had been overreached by swindlers and sharpers."
sharpest,shrewdest,1,0,ADJ,ADV,You know Chatterer is one of the sharpest and shrewdest of all the little people in the Green Forest.
sharply,shortly,0,1,ADV,ADV,"Then, for the first time, Phil backed, shortly and sharply."
sharply,solemnly,1,0,ADV,ADV,"Then Mr. Brown told both dogs sharply and solemnly that they must not bother the gray, woodland creature."
sharply,suddenly,0,4,ADV,ADV,About half an hour had passed when Neal Farrar suddenly and sharply rapped out these words close to Joe’s ear.
sharply,swiftly,0,1,ADV,ADV,"Then they reacted, swiftly and sharply."
sharpness,speed,0,1,NOUN,NOUN,"Dinka the mouse, vehicle of Ganesha, represents speed and sharpness."
shaved,stripped,1,0,ADJ,VERB,This right here is a shaved and stripped cajun beaver.
shaven,smooth,1,0,ADJ,ADJ,His head was shaven and smooth and his face was wrinkled into a mass of genial furrows.
shaven,spotted,0,1,VERB,ADJ,"""Next came the fighting rams, spotted and shaven beasts, with Roman noses and rowdy visages straining away from their owners and all apparently 'spoiling for a fight.'"
shaven,stripped,0,1,VERB,ADJ,Stripped and shaven beaver.
shavings,sticks,0,2,NOUN,NOUN,"down she came upon a heap of sticks and shavings, and the fall was over."
shavings,wood,0,2,NOUN,NOUN,"After this brief time of hesitation he turned toward the pile of wood and shavings once more, with a gesture as if impatient with himself for delaying."
shawls,wraps,1,0,NOUN,NOUN,"""Just look at those boys in golf suits, and that crowd carrying shawls and wraps as if bound for a sailboat."
sheaves,shocks,1,0,NOUN,NOUN,"The plenteousness and fertility of the seven years came, and sheaves and shocks of corn were brought in to the barns; all the abundance of fruits was laid in every town."
sheep,sleep,1,0,NOUN,NOUN,"Sheep and sleep sound alike, that's why Americans count sheep."
sheep,smiles,1,0,NOUN,NOUN,[looks at sheep and smiles]
sheep,wheat,0,2,NOUN,NOUN,Most farms are growing wheat and sheep.
sheep,wife,0,1,NOUN,NOUN,"""Well,"" he answered, ""just so much wit is in your two heads when you dispute about wife and sheep, and neither wife nor sheep are here."""
sheepish,startled,0,1,ADJ,ADJ,"The girls gave little shrieks and the boys doubled up with laughter, which increased as the victim brushed away the snow and they caught sight of his startled and sheepish face."
sheer,utter,1,0,ADJ,ADJ,That's sheer and utter rubbish.
sheets,torrents,1,0,NOUN,NOUN,"""A beautiful, soft morning entirely,"" they exclaimed, when the rain poured in sheets and torrents."
sheets,towels,2,2,NOUN,NOUN,Erm two single bedrooms and two double bedrooms plus a living room all facilities erm except for sheets and towels.
shell,shot,0,25,NOUN,NOUN,"For nearly nine hours the British had been stormed at with shot and shell, had been charged again and again, and had stood firm though impatient."
shell,shrapnel,2,2,NOUN,NOUN,Shell and shrapnel burst with telling effect about the handful of men.
shellac,varnishes,2,0,NOUN,NOUN,"These include polyurethane, natural substances like shellac and varnishes, and oils."
shells,stones,0,2,NOUN,NOUN,"""Oh, stones and shells and bits of the moor."""
shells,tassels,1,0,NOUN,NOUN,The horns are encased in hempen sheathings woven in zig-zag patterns of brick-red and black and ornamented with shells and tassels.
shelter,storage,0,1,NOUN,NOUN,"We're hoping to help the authorities upgrade water supply and storage and shelter to those camps, er it's hard to say, but the situation is grim."
shelter,warmth,3,0,NOUN,NOUN,For so many years he gave us shelter and warmth.
shelter,water,1,2,NOUN,NOUN,We've got to find water and shelter.
shelves,tables,0,1,NOUN,NOUN,"‘Trash,’ that writer called the lots of things one generally strews about on tables and shelves."
shelves,things,1,0,NOUN,NOUN,You can't go putting up shelves and things
shepherdesses,shepherds,0,1,NOUN,NOUN,They were love-songs of shepherds and shepherdesses and songs of the farm and country life.
shield,spear,0,2,NOUN,NOUN,"While thus engaged, they saw the flashing of spear and shield in the east, reflecting the setting sun, and speedily the whole country seemed to glow with the sheen of weapons."
shield,sword,0,3,NOUN,VERB,"Bossu and his men, clad in coats of mail, stood with sword and shield on the deck of the Inquisition to repel all attempts to board."
shields,spears,0,1,NOUN,NOUN,The warriors once held spears and shields.
shields,weapons,2,0,NOUN,NOUN,"Well after it engaged shields and weapons, it activated a long range communicator."
shifting,shrewd,0,1,ADJ,VERB,She resisted Henderson at every step and glared around her with shrewd and shifting eyes.
shifting,terrified,1,0,NOUN,ADJ,"“A boat’s alongside,” Stump sputtered as his shifting and terrified gaze caught sight of a shadowy form in the water making the side of the schooner."
shifting,varied,0,1,ADJ,VERB,"mark well the varied and shifting scenery in the great drama of time ... then say, if disappointment, distress, misery and calamitous woe, are not the inalienable portion of the susceptible bosom.]"
shiite,sunni,1,0,ADJ,ADJ,"At the age of 78, his extensive experience in Iraqi politics and his ability to maintain good relations with politicians from both the Shiite and Sunni political communities garnered support from various factions."
shimmering,sparkling,2,0,VERB,VERB,"Of clear crystal, reflecting every color of the rainbow, the beautiful island was almost too dazzling to look at as it lay shimmering and sparkling in the bright sunshine."
shimming,thunking,0,1,VERB,VERB,There are two main techniques to let 16-bit programs run on 32-bit versions of Windows (with some limitations) called thunking and shimming.
shingles,staves,1,0,NOUN,NOUN,"This was the spare bed, and the best room, though it was made a workshop of, and was half full of shingles and staves; but they could do no better."
shingles,wood,0,1,NOUN,NOUN,"""There are four or five big wagons, loaded with wood and shingles and all sorts of things like that coming in here from the road,"" she cried."
shining,sleek,0,2,ADJ,VERB,"I want a sleek and shining white coat that I can wear always, for I want to be clean."""
shining,smiling,1,0,VERB,VERB,The morning is shining and smiling
shining,smooth,0,2,ADJ,VERB,"""We are contented with smooth and shining bodies, with which we can bore and wriggle our way through the soft, brown earth."
shining,soft,0,2,ADJ,ADJ,"She did not speak, but her eyes grew soft and shining, and there was something at once so sweet, so kindly, and so gentle in her expression that Rob exclaimed in surprise--"
shining,stiff,0,1,ADJ,VERB,"When the Horse was well into the meadow, the farmer moved a bar, and the queer-looking machine began to kick the grass this way and that with its many stiff and shining legs."
shining,tall,0,1,ADJ,VERB,"Then suddenly the figure stood complete, a tall and shining lady with a crown upon her head."
shining,tearless,1,0,VERB,NOUN,Her eyes were shining and tearless.
shining,wet,0,1,ADJ,VERB,"A few seconds elapsed before the tips of its wings reappeared, and its body, wet and shining, came into view."
